Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Tygo Land,NED,MF,PSV Eindhoven,18.0,5,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,2.0,0,1,0,0,0,0,0,0,1,0,0.0,2.81,0.0,0.0,0.0
Noa Lang,NED,FW,PSV Eindhoven,25.0,29,23,1894,21.0,11,10,21,11,0,0,1,0,5.4,5.4,6.1,11.5,167,148,261,0.52,0.48,1.0,0.52,1.0,0.26,0.29,0.55,0.26,0.55,25.0,0,10,26,2,112,5,17,0,63,24,38.1,2.99,1.14,0.17,0.46
Tobias Lauritsen,NOR,FW,Sparta R'dam,26.0,33,32,2707,30.1,10,2,12,8,2,2,2,0,10.7,9.1,2.6,11.7,16,54,122,0.33,0.07,0.4,0.27,0.33,0.36,0.09,0.44,0.3,0.39,3.5,0,23,52,15,7,0,6,0,96,36,37.5,3.19,1.2,0.08,0.22
James Lawrence,WAL,DF,Almere City,31.0,26,21,1755,19.5,0,1,1,0,0,0,0,0,1.2,1.2,0.6,1.8,8,56,7,0.0,0.05,0.05,0.0,0.05,0.06,0.03,0.09,0.06,0.09,0.3,0,16,7,4,4,18,16,1,9,1,11.1,0.46,0.05,0.0,0.0
Richy Ledezma,USA,DF,PSV Eindhoven,23.0,24,21,1709,19.0,1,1,2,1,0,0,5,0,0.6,0.6,1.9,2.5,37,169,99,0.05,0.05,0.11,0.05,0.11,0.03,0.1,0.13,0.03,0.13,3.0,0,12,14,0,62,16,19,0,16,7,43.8,0.84,0.37,0.06,0.14
Clint Leemans,NED,MF,NAC Breda,28.0,27,21,1694,18.8,3,4,7,2,1,1,4,0,2.8,2.0,4.5,6.6,22,79,78,0.16,0.21,0.37,0.11,0.32,0.15,0.24,0.39,0.11,0.35,0.75,0,15,6,2,85,5,18,0,25,11,44.0,1.33,0.58,0.08,0.18
Julian Lelieveld,NED,"DF,MF",RKC Waalwijk,26.0,29,24,2155,23.9,0,0,0,0,0,0,3,0,0.5,0.5,0.9,1.4,13,109,45,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,0.5,0,34,17,1,37,23,42,0,7,1,14.3,0.29,0.04,0.0,0.0
Bryan Limbombe,BEL,"MF,FW",Heracles Almelo,23.0,14,3,374,4.2,0,0,0,0,0,0,0,0,0.6,0.6,0.5,1.2,18,5,28,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.28,0.15,0.28,0.4,0,4,5,1,15,0,2,0,11,3,27.3,2.65,0.72,0.0,0.0
Marcus Linday,SWE,MF,Heerenveen,21.0,15,15,1264,14.0,2,2,4,2,0,0,2,0,1.2,1.2,0.9,2.1,26,80,47,0.14,0.14,0.28,0.14,0.28,0.08,0.07,0.15,0.08,0.15,4.0,0,17,19,0,2,12,26,0,8,4,50.0,0.57,0.28,0.25,0.5
Bryan Linssen,NED,FW,NEC Nijmegen,33.0,15,9,806,9.0,4,0,4,4,0,0,3,0,3.5,3.5,0.2,3.7,7,9,29,0.45,0.0,0.45,0.45,0.45,0.39,0.02,0.41,0.39,0.41,0.4,0,15,6,5,3,1,7,0,28,10,35.7,3.13,1.12,0.14,0.4
Evert Linthorst,NED,MF,Go Ahead Eag,24.0,33,31,2510,27.9,3,3,6,3,0,0,3,0,0.9,0.9,2.2,3.1,24,173,40,0.11,0.11,0.22,0.11,0.22,0.03,0.08,0.11,0.03,0.11,2.5,0,11,9,0,18,18,11,0,15,9,60.0,0.54,0.32,0.2,0.33
Enric Llansana,NED,MF,Go Ahead Eag,23.0,33,31,2719,30.2,4,3,7,4,0,0,4,1,2.1,2.1,3.4,5.5,35,171,34,0.13,0.1,0.23,0.13,0.23,0.07,0.11,0.18,0.07,0.18,4.0,0,58,38,0,16,41,67,0,41,8,19.5,1.36,0.26,0.1,0.5
Chris Lokesa,BEL,"FW,MF",RKC Waalwijk,19.0,19,11,1012,11.2,3,1,4,3,0,0,3,0,2.7,2.7,0.9,3.6,39,38,68,0.27,0.09,0.36,0.27,0.36,0.24,0.08,0.32,0.24,0.32,0.4,0,10,17,2,8,10,7,0,27,8,29.6,2.4,0.71,0.11,0.38
Tim van de Loo,,MF,RKC Waalwijk,,27,23,1817,20.2,2,1,3,2,0,0,0,0,1.5,1.5,1.9,3.5,30,71,22,0.1,0.05,0.15,0.1,0.15,0.08,0.09,0.17,0.08,0.17,0.6,0,17,8,0,6,31,36,0,15,3,20.0,0.74,0.15,0.13,0.67
Marcos Lopez,PER,MF,Feyenoord,24.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,2.5,0,0,5,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Lotomba,SUI,DF,Feyenoord,25.0,6,6,486,5.4,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,12,15,6,0.19,0.19,0.37,0.19,0.37,0.14,0.04,0.17,0.14,0.17,6.5,0,5,10,1,5,9,8,0,8,2,25.0,1.48,0.37,0.13,0.5
Hirving Lozano,MEX,FW,PSV Eindhoven,29.0,9,2,289,3.2,4,2,6,4,0,0,0,0,2.5,2.5,0.4,2.9,18,12,61,1.25,0.62,1.87,1.25,1.87,0.79,0.12,0.91,0.79,0.91,10.0,0,5,8,3,6,1,7,0,15,6,40.0,4.67,1.87,0.27,0.67
Sayfallah Ltaief,TUN,FW,Twente,24.0,30,11,1202,13.4,1,2,3,1,0,0,0,0,1.4,1.4,3.3,4.7,84,48,172,0.07,0.15,0.22,0.07,0.22,0.11,0.25,0.36,0.11,0.36,1.8,0,16,26,4,33,3,13,0,30,9,30.0,2.25,0.67,0.03,0.11
Boyd Lucassen,NED,"DF,FW",NAC Breda,26.0,18,14,1224,13.6,1,1,2,1,0,0,6,0,0.7,0.7,0.7,1.4,16,30,51,0.07,0.07,0.15,0.07,0.15,0.05,0.05,0.1,0.05,0.1,0.5,0,17,15,3,22,15,27,0,5,4,80.0,0.37,0.29,0.2,0.25
Milos Lukovic,SRB,FW,Heerenveen,18.0,13,8,724,8.0,3,0,3,2,1,2,0,0,3.9,2.3,0.3,2.7,4,5,23,0.37,0.0,0.37,0.25,0.25,0.49,0.04,0.53,0.29,0.33,5.0,0,13,8,5,3,0,3,0,15,9,60.0,1.86,1.12,0.13,0.22
Thierry Lutonda,BEL,DF,Zwolle,23.0,11,3,472,5.2,0,0,0,0,0,0,3,1,0.2,0.2,0.1,0.3,5,16,16,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,0.3,1,7,3,0,5,7,13,0,3,0,0.0,0.57,0.0,0.0,0.0
Leftheris Lyratzis,GRE,DF,NEC Nijmegen,24.0,15,7,684,7.6,0,2,2,0,0,0,0,0,0.2,0.2,1.7,1.9,26,19,46,0.0,0.26,0.26,0.0,0.26,0.03,0.22,0.25,0.03,0.25,0.85,0,10,2,0,42,5,3,0,5,3,60.0,0.66,0.39,0.0,0.0
Enes Mahmutovic,LUX,DF,NAC Breda,27.0,10,9,711,7.9,0,0,0,0,0,0,0,1,0.3,0.3,0.3,0.6,3,13,1,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,0.4,0,11,9,0,1,16,7,0,3,0,0.0,0.38,0.0,0.0,0.0
Seiya Maikuma,JPN,DF,AZ Alkmaar,26.0,26,21,1909,21.2,0,1,1,0,0,0,2,0,1.2,1.2,1.8,3.0,25,96,94,0.0,0.05,0.05,0.0,0.05,0.06,0.08,0.14,0.06,0.14,4.0,0,17,28,0,33,27,53,0,20,3,15.0,0.94,0.14,0.0,0.0
Tyrell Malacia,NED,DF,PSV Eindhoven,24.0,8,3,385,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,18,30,28,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,8.0,0,3,1,0,18,5,3,0,3,0,0.0,0.7,0.0,0.0,0.0
Christopher Mamengi,NED,DF,Almere City,23.0,7,1,229,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.25,0,3,1,0,0,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0
Sivert Mannsverk,NOR,MF,Ajax,22.0,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,8,1,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.11,0.03,0.11,4.0,0,3,1,0,1,1,2,0,2,0,0.0,1.0,0.0,0.0,0.0
Braydon Manu,GHA,"FW,DF",Zwolle,27.0,2,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0,2,3,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Elias Mar Omarsson,ISL,FW,NAC Breda,29.0,32,29,2299,25.5,8,1,9,8,0,0,0,0,9.8,9.8,1.8,11.6,18,30,88,0.31,0.04,0.35,0.31,0.35,0.39,0.07,0.45,0.39,0.45,0.7,0,20,14,3,3,3,10,0,59,21,35.6,2.31,0.82,0.14,0.38
Richonell Margaret,SUR,FW,RKC Waalwijk,23.0,34,28,2515,27.9,5,7,12,4,1,1,1,0,5.0,4.2,6.5,10.7,94,50,228,0.18,0.25,0.43,0.14,0.39,0.18,0.23,0.41,0.15,0.38,0.7,0,32,54,14,100,9,25,0,47,14,29.8,1.68,0.5,0.09,0.29
Maxim Mariani,NED,DF,Groningen,19.0,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0,0,0,0,0,0,0,0,1,0,0.0,5.29,0.0,0.0,0.0
Ivan Marquez,ESP,DF,NEC Nijmegen,30.0,28,24,2210,24.6,2,0,2,2,0,0,4,0,0.9,0.9,0.2,1.2,10,55,8,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,0.6,0,27,14,1,1,36,14,1,12,3,25.0,0.49,0.12,0.17,0.67
Bruno Martins Indi,NED,DF,AZ Alkmaar,32.0,10,6,551,6.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,6,35,5,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,0.65,0,8,7,1,0,4,3,0,3,0,0.0,0.49,0.0,0.0,0.0
Matheus,BRA,GK,Ajax,32.0,9,9,810,9.0,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,0,1,0,0.0,0.11,0.11,0.0,0.11,0.0,0.03,0.03,0.0,0.03,2.5,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jens Mathijsen,,DF,Willem II,,5,1,124,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,2,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0
Faiz Mattoir,COM,"FW,MF",Almere City,24.0,11,2,283,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,12,7,24,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.22,0.08,0.22,0.2,0,3,5,0,8,1,2,0,4,1,25.0,1.27,0.32,0.0,0.0
Faissal Al Mazyani,BEL,DF,RKC Waalwijk,19.0,22,18,1635,18.2,0,1,1,0,0,0,4,2,0.4,0.4,1.5,1.9,30,65,38,0.0,0.06,0.06,0.0,0.06,0.02,0.08,0.1,0.02,0.1,0.65,1,17,13,0,32,39,31,0,14,2,14.3,0.77,0.11,0.0,0.0
Dylan Mbayo,BEL,"FW,MF",Zwolle,22.0,34,25,2104,23.4,4,7,11,4,0,0,2,0,3.7,3.7,2.7,6.4,116,56,221,0.17,0.3,0.47,0.17,0.47,0.16,0.11,0.27,0.16,0.27,2.0,0,22,43,11,32,7,19,0,30,13,43.3,1.28,0.56,0.13,0.31
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,21.0,27,8,906,10.1,9,0,9,9,0,0,2,0,4.4,4.4,0.9,5.3,11,29,73,0.89,0.0,0.89,0.89,0.89,0.44,0.09,0.53,0.44,0.53,8.0,0,11,18,5,5,1,4,0,38,19,50.0,3.77,1.89,0.24,0.47
Ringo Meerveld,NED,"MF,FW",Willem II,23.0,33,33,2900,32.2,4,2,6,4,0,0,2,0,2.4,2.4,2.3,4.6,70,125,91,0.12,0.06,0.19,0.12,0.19,0.07,0.07,0.14,0.07,0.14,3.0,0,9,55,0,33,13,14,0,31,12,38.7,0.96,0.37,0.13,0.33
Aaron Meijers,NED,DF,RKC Waalwijk,36.0,17,9,753,8.4,0,0,0,0,0,0,1,1,0.1,0.1,0.4,0.5,11,28,22,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,0.075,0,5,9,1,35,8,8,0,2,0,0.0,0.24,0.0,0.0,0.0
Rick Meissen,NED,DF,Sparta R'dam,22.0,20,8,767,8.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,9,40,5,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,0.5,0,3,3,0,0,12,6,0,2,2,100.0,0.23,0.23,0.0,0.0
Rui Mendes,GER,"MF,FW",Groningen,24.0,14,5,517,5.7,1,1,2,1,0,0,3,0,1.1,1.1,0.8,1.9,4,5,27,0.17,0.17,0.35,0.17,0.35,0.2,0.14,0.34,0.2,0.34,0.35,0,8,4,0,2,0,3,0,7,3,42.9,1.22,0.52,0.14,0.33
Julien Mesbahi,MAR,FW,Twente,18.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ivan Mesik,SVK,DF,Heracles Almelo,23.0,33,33,2909,32.3,1,0,1,1,0,0,9,0,1.0,1.0,0.2,1.2,42,110,14,0.03,0.0,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,1.3,0,38,26,5,5,38,14,1,21,2,9.5,0.65,0.06,0.05,0.5
Metinho,BRA,MF,Sparta R'dam,21.0,12,2,361,4.0,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.5,18,29,13,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,3.0,0,9,8,0,3,3,7,0,4,1,25.0,1.0,0.25,0.0,0.0
Edouard Michut,FRA,"MF,FW",Fortuna Sittard,21.0,18,12,1028,11.4,1,0,1,1,0,0,5,1,1.7,1.7,0.1,1.7,10,23,25,0.09,0.0,0.09,0.09,0.09,0.15,0.0,0.15,0.15,0.15,1.8,1,23,28,0,14,16,26,0,13,4,30.8,1.14,0.35,0.08,0.25
Sven Mijnans,NED,MF,AZ Alkmaar,24.0,28,26,2225,24.7,6,5,11,6,0,0,4,0,7.7,7.7,4.9,12.5,28,129,144,0.24,0.2,0.44,0.24,0.44,0.31,0.2,0.51,0.31,0.51,9.0,0,19,25,10,90,16,17,0,69,27,39.1,2.79,1.09,0.09,0.22
Antoni Milambo,NED,MF,Feyenoord,19.0,29,25,1978,22.0,3,5,8,3,0,0,2,0,2.0,2.0,1.7,3.7,41,83,72,0.14,0.23,0.36,0.14,0.36,0.09,0.08,0.17,0.09,0.17,18.0,0,14,27,1,4,10,26,0,34,8,23.5,1.55,0.36,0.09,0.38
Lorenzo Milani,ITA,DF,Heracles Almelo,23.0,7,3,275,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,7,5,21,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,0.225,0,6,9,2,20,3,1,0,3,0,0.0,0.98,0.0,0.0,0.0
Mateja Milovanovic,SRB,DF,Heerenveen,20.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
David Min,NED,FW,Utrecht,25.0,27,16,1249,13.9,3,0,3,3,0,0,2,0,3.6,3.6,0.4,4.0,9,14,67,0.22,0.0,0.22,0.22,0.22,0.26,0.03,0.29,0.26,0.29,0.8,0,26,21,6,1,1,7,0,32,9,28.1,2.31,0.65,0.09,0.33
Damon Mirani,NED,DF,Heracles Almelo,28.0,34,34,3013,33.5,2,0,2,2,0,0,3,0,1.7,1.7,0.8,2.4,11,125,10,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,0.65,0,28,10,0,6,36,32,0,22,5,22.7,0.66,0.15,0.09,0.4
Jeyland Mitchell,CRC,DF,Feyenoord,19.0,1,0,15,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,2.38,2.38,2.38,2.0,0,0,0,0,0,0,0,0,2,1,50.0,12.0,6.0,0.0,0.0
Shunsuke Mito,JPN,FW,Sparta R'dam,21.0,30,18,1489,16.5,5,0,5,5,0,0,0,0,5.2,5.2,1.3,6.5,55,31,151,0.3,0.0,0.3,0.3,0.3,0.31,0.08,0.39,0.31,0.39,0.85,0,11,20,2,45,11,20,0,45,18,40.0,2.72,1.09,0.11,0.28
Josip Mitrovic,CRO,"DF,MF",Fortuna Sittard,24.0,26,9,931,10.3,2,0,2,2,0,0,1,0,1.4,1.4,1.4,2.8,17,25,51,0.19,0.0,0.19,0.19,0.19,0.14,0.14,0.27,0.14,0.27,0.5,0,6,25,0,30,15,16,0,8,3,37.5,0.77,0.29,0.25,0.67
Jakub Moder,POL,MF,Feyenoord,25.0,14,14,1196,13.3,3,2,5,1,2,2,1,0,3.0,1.4,1.6,3.0,16,52,30,0.23,0.15,0.38,0.08,0.23,0.22,0.12,0.35,0.11,0.23,12.0,0,14,13,0,9,15,19,0,19,7,36.8,1.43,0.53,0.05,0.14
Jorthy Mokio,BEL,"MF,DF",Ajax,16.0,11,4,509,5.7,1,0,1,1,0,0,1,0,0.9,0.9,0.2,1.1,13,21,20,0.18,0.0,0.18,0.18,0.18,0.16,0.04,0.2,0.16,0.2,8.0,0,6,5,0,5,5,8,0,7,1,14.3,1.24,0.18,0.14,1.0
Lars Mol,NED,MF,NAC Breda,19.0,8,2,247,2.7,0,0,0,0,0,0,0,1,0.7,0.7,0.1,0.8,2,10,10,0.0,0.0,0.0,0.0,0.0,0.24,0.04,0.28,0.24,0.28,0.2,0,3,1,0,3,3,0,0,6,2,33.3,2.19,0.73,0.0,0.0
Jamiro Monteiro,CPV,MF,Zwolle,30.0,28,23,1977,22.0,2,2,4,2,0,0,5,0,2.5,2.5,3.7,6.2,20,113,92,0.09,0.09,0.18,0.09,0.18,0.11,0.17,0.28,0.11,0.28,1.0,0,37,52,4,66,15,38,0,17,7,41.2,0.77,0.32,0.12,0.29
Alex Mortensen,SWE,"FW,MF",Groningen,22.0,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
David Moller Wolfe,NOR,DF,AZ Alkmaar,22.0,31,30,2500,27.8,2,5,7,2,0,0,5,1,1.2,1.2,2.3,3.6,85,107,149,0.07,0.18,0.25,0.07,0.25,0.04,0.08,0.13,0.04,0.13,9.0,0,22,31,2,60,30,27,1,15,5,33.3,0.54,0.18,0.13,0.4
Chris Nadje,FRA,MF,Feyenoord,22.0,8,1,195,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,8,6,11,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.23,0.2,0.23,1.2,0,2,7,0,2,1,1,0,8,2,25.0,3.69,0.92,0.0,0.0
Adamo Nagalo,BFA,DF,PSV Eindhoven,21.0,6,1,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,1,20,2,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,6.0,0,3,2,0,0,3,1,0,1,0,0.0,0.54,0.0,0.0,0.0
Adi Nalic,BIH,"MF,FW",Almere City,26.0,22,7,695,7.7,1,0,1,1,0,0,2,0,1.0,1.0,0.3,1.3,16,27,44,0.13,0.0,0.13,0.13,0.13,0.13,0.04,0.17,0.13,0.17,0.35,0,11,7,0,16,9,9,0,15,4,26.7,1.94,0.52,0.07,0.25
Younes Namli,DEN,"FW,MF",Zwolle,30.0,18,13,1114,12.4,4,2,6,4,0,0,1,1,2.9,2.9,2.2,5.2,43,76,68,0.32,0.16,0.48,0.32,0.48,0.24,0.18,0.42,0.24,0.42,1.3,0,14,13,1,60,5,13,0,41,16,39.0,3.31,1.29,0.1,0.25
Mohamed Nassoh,NED,FW,Sparta R'dam,21.0,30,14,1621,18.0,2,2,4,2,0,0,1,0,2.1,2.1,3.5,5.7,71,105,153,0.11,0.11,0.22,0.11,0.22,0.12,0.2,0.31,0.12,0.31,0.7,0,19,21,1,76,8,20,0,36,16,44.4,2.0,0.89,0.06,0.13
Gerrit Nauber,GER,DF,Go Ahead Eag,32.0,32,30,2677,29.7,2,0,2,2,0,0,5,1,1.8,1.8,0.2,2.0,3,57,4,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,0.4,1,16,6,3,0,18,17,1,17,4,23.5,0.57,0.13,0.12,0.5
Camiel Neghli,NED,FW,Sparta R'dam,22.0,20,15,1382,15.4,5,2,7,5,0,0,2,0,3.2,3.2,2.6,5.9,55,73,121,0.33,0.13,0.46,0.33,0.46,0.21,0.17,0.38,0.21,0.38,2.0,0,12,9,4,56,13,10,0,33,17,51.5,2.15,1.11,0.15,0.29
Ion Nicolaescu,MDA,FW,Heerenveen,25.0,25,13,1270,14.1,8,0,8,5,3,3,1,0,6.7,4.3,0.8,5.1,22,19,65,0.57,0.0,0.57,0.35,0.35,0.47,0.06,0.53,0.31,0.36,1.5,0,18,17,2,2,0,3,0,36,18,50.0,2.55,1.28,0.14,0.28
Reuven Niemeijer,NED,"MF,DF",RKC Waalwijk,29.0,9,2,228,2.5,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,3,2,8,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.24,0.11,0.24,0.3,0,2,1,0,3,1,4,0,6,2,33.3,2.37,0.79,0.0,0.0
Bart Nieuwkoop,NED,"DF,MF",Feyenoord,28.0,10,6,465,5.2,0,1,1,0,0,0,2,0,0.7,0.7,0.5,1.2,5,7,31,0.0,0.19,0.19,0.0,0.19,0.14,0.1,0.24,0.14,0.24,2.0,0,10,5,0,8,8,11,0,4,4,100.0,0.77,0.77,0.0,0.0
Olivier de Nijs,NED,"MF,FW",Almere City,19.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.66,0.66,0.0,0,0,0,0,0,0,1,0,1,0,0.0,2.9,0.0,0.0,0.0
Rob Nizet,BEL,DF,Willem II,22.0,21,9,955,10.6,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,37,40,55,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,0.35,0,12,13,1,36,20,16,0,4,1,25.0,0.38,0.09,0.0,0.0
Kristian Nokkvi Hlynsson,ISL,"MF,FW",Ajax,20.0,18,17,1397,15.6,3,3,6,3,0,0,0,0,3.5,3.5,1.7,5.199999999999999,24,56,72,0.19,0.19,0.38,0.19,0.38,0.22,0.11,0.33,0.22,0.33,4.0,0,10,21,2,43,9,15,0,31,14,45.16,1.99,0.9,0.1,0.21
Andries Noppert,NED,GK,Heerenveen,30.0,16,16,1365,15.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Che Nunnely,NED,"FW,MF",Heerenveen,25.0,16,1,258,2.9,0,2,2,0,0,0,0,0,0.1,0.1,0.6,0.7,12,3,25,0.0,0.7,0.7,0.0,0.7,0.03,0.2,0.23,0.03,0.23,0.5,0,10,9,0,12,2,6,0,2,0,0.0,0.7,0.0,0.0,0.0
Bram Nuytinck,NED,DF,NEC Nijmegen,34.0,26,20,1689,18.8,1,0,1,1,0,0,4,0,1.1,1.1,0.5,1.6,8,55,10,0.05,0.0,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,0.3,0,14,9,1,1,19,12,0,13,4,30.8,0.69,0.21,0.08,0.25
Armando Obispo,CUW,DF,PSV Eindhoven,25.0,14,4,420,4.7,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,7,36,1,0.21,0.0,0.21,0.21,0.21,0.1,0.0,0.1,0.1,0.1,3.0,0,3,0,1,0,4,1,0,4,3,75.0,0.86,0.64,0.25,0.33
Koki Ogawa,JPN,FW,NEC Nijmegen,26.0,24,20,1598,17.8,7,1,8,6,1,1,1,0,8.7,8.0,1.2,9.2,6,13,47,0.39,0.06,0.45,0.34,0.39,0.49,0.07,0.56,0.45,0.52,2.5,0,14,19,4,0,3,3,0,51,17,33.3,2.87,0.96,0.12,0.35
Noah Ohio,NED,FW,Utrecht,21.0,23,4,679,7.5,5,0,5,4,1,1,4,0,4.6,3.8,1.3,5.2,22,8,53,0.66,0.0,0.66,0.53,0.53,0.61,0.18,0.79,0.51,0.68,2.0,0,12,13,4,3,1,1,0,24,13,54.2,3.18,1.72,0.17,0.31
Lars Olden Larsen,NOR,"MF,FW",NEC Nijmegen,25.0,9,4,343,3.8,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,4,11,14,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.18,0.13,0.18,0.5,0,1,2,0,9,1,3,0,7,0,0.0,1.84,0.0,0.0,0.0
Fredrik Oldrup Jensen,NOR,MF,NAC Breda,31.0,24,15,1287,14.3,0,0,0,0,0,0,1,0,1.0,1.0,0.5,1.5,8,64,12,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.11,0.07,0.11,0.3,0,9,20,0,3,12,26,1,10,2,20.0,0.7,0.14,0.0,0.0
Nick Olij,NED,GK,Sparta R'dam,28.0,34,34,3060,34.0,0,1,1,0,0,0,1,0,0.0,0.0,1.6,1.6,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.05,0.05,0.0,0.05,3.5,0,1,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lucas Oliveira Rosa,BRA,DF,Ajax,24.0,5,3,246,2.7,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.3,9,9,4,0.0,0.37,0.37,0.0,0.37,0.01,0.08,0.1,0.01,0.1,3.0,0,6,2,0,3,4,3,0,2,1,50.0,0.73,0.37,0.0,0.0
